indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2016,94.0,94,,
measles_mcv2_coverage,MCV2,COM,Africa,AFR,2014,0.0,0,,
measles_mcv2_coverage,MCV2,EUR,,,2012,83.0,83,,
measles_mcv2_coverage,MCV2,DZA,Africa,AFR,2007,95.0,95,,
measles_mcv2_coverage,MCV2,SVK,Europe,EUR,2021,96.0,96,,
measles_mcv2_coverage,MCV2,CHN,Western Pacific,WPR,2023,95.0,95,,
measles_mcv2_coverage,MCV2,ETH,Africa,AFR,2012,0.0,0,,
measles_mcv2_coverage,MCV2,NLD,Europe,EUR,2024,81.0,81,,
measles_mcv2_coverage,MCV2,WSM,Western Pacific,WPR,2010,30.0,30,,
measles_mcv2_coverage,MCV2,BIH,Europe,EUR,2012,94.0,94,,
measles_mcv2_coverage,MCV2,NAM,Africa,AFR,2009,0.0,0,,
measles_mcv2_coverage,MCV2,LTU,Europe,EUR,2000,97.0,97,,
measles_mcv2_coverage,MCV2,SAU,Eastern Mediterranean,EMR,2011,97.0,97,,
measles_mcv2_coverage,MCV2,BGD,South-East Asia,SEAR,2024,93.0,93,,
measles_mcv2_coverage,MCV2,FRA,Europe,EUR,2006,0.0,0,,
measles_mcv2_coverage,MCV2,ISR,Europe,EUR,2010,93.0,93,,
measles_mcv2_coverage,MCV2,AFG,Eastern Mediterranean,EMR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,SYC,Africa,AFR,2013,97.0,97,,
measles_mcv2_coverage,MCV2,SWZ,Africa,AFR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,IDN,Western Pacific,WPR,2005,23.0,23,,
measles_mcv2_coverage,MCV2,TUN,Eastern Mediterranean,EMR,2008,99.0,99,,
measles_mcv2_coverage,MCV2,CHN,Western Pacific,WPR,2021,99.0,99,,
measles_mcv2_coverage,MCV2,MAR,Eastern Mediterranean,EMR,2021,99.0,99,,
measles_mcv2_coverage,MCV2,ZMB,Africa,AFR,2019,70.0,70,,
measles_mcv2_coverage,MCV2,GRD,Americas,AMR,2016,85.0,85,,
measles_mcv2_coverage,MCV2,PER,Americas,AMR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,SGP,Western Pacific,WPR,2010,96.0,96,,
measles_mcv2_coverage,MCV2,BGD,South-East Asia,SEAR,2012,41.0,41,,
measles_mcv2_coverage,MCV2,IRQ,Eastern Mediterranean,EMR,2018,83.0,83,,
measles_mcv2_coverage,MCV2,RUS,Europe,EUR,2021,96.0,96,,
measles_mcv2_coverage,MCV2,VCT,Americas,AMR,2018,99.0,99,,
measles_mcv2_coverage,MCV2,CRI,Americas,AMR,2008,89.0,89,,
measles_mcv2_coverage,MCV2,YEM,Eastern Mediterranean,EMR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,UZB,Europe,EUR,2016,99.0,99,,
measles_mcv2_coverage,MCV2,MMR,South-East Asia,SEAR,2009,65.0,65,,
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2022,99.0,99,,
measles_mcv2_coverage,MCV2,USA,Americas,AMR,2010,89.0,89,,
measles_mcv2_coverage,MCV2,GAB,Africa,AFR,2006,0.0,0,,
measles_mcv2_coverage,MCV2,DMA,Americas,AMR,2011,94.0,94,,
measles_mcv2_coverage,MCV2,COG,Africa,AFR,2021,31.0,31,,
measles_mcv2_coverage,MCV2,NAM,Africa,AFR,2022,79.0,79,,
measles_mcv2_coverage,MCV2,SYC,Africa,AFR,2007,99.0,99,,
measles_mcv2_coverage,MCV2,ATG,Americas,AMR,2012,90.0,90,,
measles_mcv2_coverage,MCV2,BRN,Western Pacific,WPR,2009,99.0,99,,
measles_mcv2_coverage,MCV2,JOR,Eastern Mediterranean,EMR,2012,96.0,96,,
measles_mcv2_coverage,MCV2,SAU,Eastern Mediterranean,EMR,2006,97.0,97,,
measles_mcv2_coverage,MCV2,DZA,Africa,AFR,2001,73.0,73,,
measles_mcv2_coverage,MCV2,AFR,,,2005,4.0,4,,
measles_mcv2_coverage,MCV2,VUT,Western Pacific,WPR,2016,0.0,0,,
measles_mcv2_coverage,MCV2,TON,Western Pacific,WPR,2003,96.0,96,,
measles_mcv2_coverage,MCV2,RUS,Europe,EUR,2004,97.0,97,,
measles_mcv2_coverage,MCV2,KHM,Western Pacific,WPR,2009,0.0,0,,
measles_mcv2_coverage,MCV2,BRN,Western Pacific,WPR,2008,90.0,90,,
measles_mcv2_coverage,MCV2,MWI,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,BRA,Americas,AMR,2003,74.0,74,,
measles_mcv2_coverage,MCV2,UKR,Europe,EUR,2006,98.0,98,,
measles_mcv2_coverage,MCV2,EMR,,,2003,32.0,32,,
measles_mcv2_coverage,MCV2,BOL,Americas,AMR,2015,0.0,0,,
measles_mcv2_coverage,MCV2,KHM,Western Pacific,WPR,2004,0.0,0,,
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2006,74.0,74,,
measles_mcv2_coverage,MCV2,GAB,Africa,AFR,2011,0.0,0,,
measles_mcv2_coverage,MCV2,MMR,South-East Asia,SEAR,2021,42.0,42,,
measles_mcv2_coverage,MCV2,SWZ,Africa,AFR,2024,86.0,86,,
measles_mcv2_coverage,MCV2,LUX,Europe,EUR,2008,0.0,0,,
measles_mcv2_coverage,MCV2,SUR,Americas,AMR,2022,51.0,51,,
measles_mcv2_coverage,MCV2,SOM,Eastern Mediterranean,EMR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,CMR,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,ISR,Europe,EUR,2021,93.0,93,,
measles_mcv2_coverage,MCV2,TGO,Africa,AFR,2013,0.0,0,,
measles_mcv2_coverage,MCV2,UGA,Africa,AFR,2022,49.0,49,,
measles_mcv2_coverage,MCV2,LVA,Europe,EUR,2023,92.0,92,,
measles_mcv2_coverage,MCV2,LKA,South-East Asia,SEAR,2015,99.0,99,,
measles_mcv2_coverage,MCV2,BFA,Africa,AFR,2007,0.0,0,,
measles_mcv2_coverage,MCV2,MHL,Western Pacific,WPR,2000,6.0,6,,
measles_mcv2_coverage,MCV2,ESP,Europe,EUR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,KHM,Western Pacific,WPR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,LAO,Western Pacific,WPR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,EGY,Eastern Mediterranean,EMR,2005,97.0,97,,
measles_mcv2_coverage,MCV2,BLZ,Americas,AMR,2016,96.0,96,,
measles_mcv2_coverage,MCV2,SLE,Africa,AFR,2014,0.0,0,,
measles_mcv2_coverage,MCV2,COD,Africa,AFR,2010,0.0,0,,
measles_mcv2_coverage,MCV2,ARG,Americas,AMR,2003,80.0,80,,
measles_mcv2_coverage,MCV2,IDN,Western Pacific,WPR,2017,63.0,63,,
measles_mcv2_coverage,MCV2,BOL,Americas,AMR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,BLZ,Americas,AMR,2023,88.0,88,,
measles_mcv2_coverage,MCV2,BDI,Africa,AFR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,NGA,Africa,AFR,2007,0.0,0,,
measles_mcv2_coverage,MCV2,SLV,Americas,AMR,2004,80.0,80,,
measles_mcv2_coverage,MCV2,PRT,Europe,EUR,2004,79.0,79,,
measles_mcv2_coverage,MCV2,PRY,Americas,AMR,2020,72.0,72,,
measles_mcv2_coverage,MCV2,JOR,Eastern Mediterranean,EMR,2008,90.0,90,,
measles_mcv2_coverage,MCV2,CZE,Europe,EUR,2014,96.0,96,,
measles_mcv2_coverage,MCV2,TZA,Africa,AFR,2009,0.0,0,,
measles_mcv2_coverage,MCV2,CAN,Americas,AMR,2023,79.0,79,,
measles_mcv2_coverage,MCV2,LCA,Americas,AMR,2021,66.0,66,,
measles_mcv2_coverage,MCV2,GEO,Europe,EUR,2016,85.0,85,,
measles_mcv2_coverage,MCV2,AZE,Europe,EUR,2001,65.0,65,,
measles_mcv2_coverage,MCV2,MLT,Europe,EUR,2023,84.0,84,,
measles_mcv2_coverage,MCV2,CAN,Americas,AMR,2010,0.0,0,,
measles_mcv2_coverage,MCV2,LBR,Africa,AFR,2007,0.0,0,,
measles_mcv2_coverage,MCV2,COL,Americas,AMR,2011,76.0,76,,
measles_mcv2_coverage,MCV2,SYR,Eastern Mediterranean,EMR,2011,76.0,76,,
measles_mcv2_coverage,MCV2,MOZ,Africa,AFR,2015,0.0,0,,
measles_mcv2_coverage,MCV2,BLZ,Americas,AMR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2017,93.0,93,,
measles_mcv2_coverage,MCV2,BRA,Americas,AMR,2011,71.0,71,,
measles_mcv2_coverage,MCV2,MHL,Western Pacific,WPR,2013,56.0,56,,
measles_mcv2_coverage,MCV2,TKM,Europe,EUR,2002,87.0,87,,
measles_mcv2_coverage,MCV2,NOR,Europe,EUR,2011,94.0,94,,
measles_mcv2_coverage,MCV2,PER,Americas,AMR,2010,56.0,56,,
measles_mcv2_coverage,MCV2,BRA,Americas,AMR,2010,53.0,53,,
measles_mcv2_coverage,MCV2,WB_UMI,,,2020,84.0,84,,
measles_mcv2_coverage,MCV2,UGA,Africa,AFR,2013,0.0,0,,
measles_mcv2_coverage,MCV2,NPL,South-East Asia,SEAR,2013,0.0,0,,
measles_mcv2_coverage,MCV2,LKA,South-East Asia,SEAR,2021,97.0,97,,
measles_mcv2_coverage,MCV2,NIU,Western Pacific,WPR,2019,99.0,99,,
measles_mcv2_coverage,MCV2,MRT,Africa,AFR,2015,0.0,0,,
measles_mcv2_coverage,MCV2,UGA,Africa,AFR,2011,0.0,0,,
measles_mcv2_coverage,MCV2,UGA,Africa,AFR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,KGZ,Europe,EUR,2003,98.0,98,,
measles_mcv2_coverage,MCV2,WB_LMI,,,2011,26.0,26,,
measles_mcv2_coverage,MCV2,IDN,Western Pacific,WPR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,IRN,Eastern Mediterranean,EMR,2013,97.0,97,,
measles_mcv2_coverage,MCV2,GMB,Africa,AFR,2018,71.0,71,,
measles_mcv2_coverage,MCV2,ATG,Americas,AMR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,GAB,Africa,AFR,2015,0.0,0,,
measles_mcv2_coverage,MCV2,PRK,South-East Asia,SEAR,2005,0.0,0,,
measles_mcv2_coverage,MCV2,JPN,Western Pacific,WPR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,BHR,Eastern Mediterranean,EMR,2021,99.0,99,,
measles_mcv2_coverage,MCV2,PHL,Western Pacific,WPR,2012,42.0,42,,
measles_mcv2_coverage,MCV2,PHL,Western Pacific,WPR,2015,57.0,57,,
measles_mcv2_coverage,MCV2,COM,Africa,AFR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,ARM,Europe,EUR,2009,96.0,96,,
measles_mcv2_coverage,MCV2,KOR,Western Pacific,WPR,2023,96.0,96,,
measles_mcv2_coverage,MCV2,MUS,Africa,AFR,2014,85.0,85,,
measles_mcv2_coverage,MCV2,AUT,Europe,EUR,2020,88.0,88,,
measles_mcv2_coverage,MCV2,GMB,Africa,AFR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,JOR,Eastern Mediterranean,EMR,2007,97.0,97,,
measles_mcv2_coverage,MCV2,MCO,Europe,EUR,2022,80.0,80,,
measles_mcv2_coverage,MCV2,ESP,Europe,EUR,2006,94.0,94,,
measles_mcv2_coverage,MCV2,KOR,Western Pacific,WPR,2011,98.0,98,,
measles_mcv2_coverage,MCV2,SWZ,Africa,AFR,2016,76.0,76,,
measles_mcv2_coverage,MCV2,SEAR,,,2012,44.0,44,,
measles_mcv2_coverage,MCV2,IRN,Eastern Mediterranean,EMR,2005,92.0,92,,
measles_mcv2_coverage,MCV2,ARE,Eastern Mediterranean,EMR,2019,94.0,94,,
measles_mcv2_coverage,MCV2,MLI,Africa,AFR,2016,0.0,0,,
measles_mcv2_coverage,MCV2,WSM,Western Pacific,WPR,2005,26.0,26,,
measles_mcv2_coverage,MCV2,CUB,Americas,AMR,2005,53.0,53,,
measles_mcv2_coverage,MCV2,LKA,South-East Asia,SEAR,2005,99.0,99,,
measles_mcv2_coverage,MCV2,NRU,Western Pacific,WPR,2001,95.0,95,,
measles_mcv2_coverage,MCV2,GLOBAL,,,2008,37.0,37,,
measles_mcv2_coverage,MCV2,PRY,Americas,AMR,2019,83.0,83,,
measles_mcv2_coverage,MCV2,MLI,Africa,AFR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,VCT,Americas,AMR,2022,99.0,99,,
measles_mcv2_coverage,MCV2,SGP,Western Pacific,WPR,2017,90.0,90,,
measles_mcv2_coverage,MCV2,FIN,Europe,EUR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,HTI,Americas,AMR,2024,54.0,54,,
measles_mcv2_coverage,MCV2,COD,Africa,AFR,2014,0.0,0,,
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,ERI,Africa,AFR,2021,85.0,85,,
measles_mcv2_coverage,MCV2,IDN,Western Pacific,WPR,2012,78.0,78,,
measles_mcv2_coverage,MCV2,MEX,Americas,AMR,2008,94.0,94,,
measles_mcv2_coverage,MCV2,BEL,Europe,EUR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,KAZ,Europe,EUR,2002,98.0,98,,
measles_mcv2_coverage,MCV2,SEAR,,,2002,3.0,3,,
measles_mcv2_coverage,MCV2,GIN,Africa,AFR,2010,0.0,0,,
measles_mcv2_coverage,MCV2,POL,Europe,EUR,2022,86.0,86,,
measles_mcv2_coverage,MCV2,DJI,Eastern Mediterranean,EMR,2007,0.0,0,,
measles_mcv2_coverage,MCV2,AGO,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,AFR,,,2014,10.0,10,,
measles_mcv2_coverage,MCV2,SVK,Europe,EUR,2020,98.0,98,,
measles_mcv2_coverage,MCV2,SGP,Western Pacific,WPR,2018,91.0,91,,
measles_mcv2_coverage,MCV2,BWA,Africa,AFR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,IRL,Europe,EUR,2020,90.0,90,,
measles_mcv2_coverage,MCV2,DJI,Eastern Mediterranean,EMR,2012,82.0,82,,
measles_mcv2_coverage,MCV2,TON,Western Pacific,WPR,2021,99.0,99,,
measles_mcv2_coverage,MCV2,RWA,Africa,AFR,2014,0.0,0,,
measles_mcv2_coverage,MCV2,BGD,South-East Asia,SEAR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,LCA,Americas,AMR,2008,22.0,22,,
measles_mcv2_coverage,MCV2,ROU,Europe,EUR,2003,97.0,97,,
measles_mcv2_coverage,MCV2,QAT,Eastern Mediterranean,EMR,2003,91.0,91,,
measles_mcv2_coverage,MCV2,MRT,Africa,AFR,2011,0.0,0,,
measles_mcv2_coverage,MCV2,WB_LMI,,,2020,71.0,71,,
measles_mcv2_coverage,MCV2,SWZ,Africa,AFR,2002,96.0,96,,
measles_mcv2_coverage,MCV2,DZA,Africa,AFR,2022,71.0,71,,
measles_mcv2_coverage,MCV2,CIV,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,ISR,Europe,EUR,2022,92.0,92,,
measles_mcv2_coverage,MCV2,DEU,Europe,EUR,2023,91.0,91,,
measles_mcv2_coverage,MCV2,DNK,Europe,EUR,2007,88.0,88,,
measles_mcv2_coverage,MCV2,GAB,Africa,AFR,2014,0.0,0,,
measles_mcv2_coverage,MCV2,TUV,Western Pacific,WPR,2017,94.0,94,,
measles_mcv2_coverage,MCV2,ERI,Africa,AFR,2020,85.0,85,,
measles_mcv2_coverage,MCV2,TKM,Europe,EUR,2024,99.0,99,,
measles_mcv2_coverage,MCV2,ESP,Europe,EUR,2011,91.0,91,,
measles_mcv2_coverage,MCV2,MLI,Africa,AFR,2009,0.0,0,,
measles_mcv2_coverage,MCV2,SLB,Western Pacific,WPR,2008,0.0,0,,
