indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_detection,MDG_0000000030,CHL,Americas,AMR,2000,77.0,77 [64-96],64.0,96.0
tb_smear_detection,MDG_0000000030,PRT,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,TGO,Africa,AFR,2008,14.0,14 [12-18],12.0,18.0
tb_smear_detection,MDG_0000000030,COM,Africa,AFR,2000,51.0,51 [42-63],42.0,63.0
tb_smear_detection,MDG_0000000030,MOZ,Africa,AFR,2008,47.0,47 [39-59],39.0,59.0
tb_smear_detection,MDG_0000000030,LVA,Europe,EUR,2008,120.0,120 [97-120],97.0,120.0
tb_smear_detection,MDG_0000000030,SLE,Africa,AFR,2008,31.0,31 [26-39],26.0,39.0
tb_smear_detection,MDG_0000000030,ZWE,Africa,AFR,2000,39.0,39 [33-49],33.0,49.0
tb_smear_detection,MDG_0000000030,PNG,Western Pacific,WPR,2000,29.0,29 [24-36],24.0,36.0
tb_smear_detection,MDG_0000000030,CHE,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,NLD,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,TUN,Eastern Mediterranean,EMR,2000,120.0,120 [96-130],96.0,130.0
tb_smear_detection,MDG_0000000030,NPL,South-East Asia,SEAR,2000,71.0,71 [59-89],59.0,89.0
tb_smear_detection,MDG_0000000030,MOZ,Africa,AFR,2000,45.0,45 [38-56],38.0,56.0
tb_smear_detection,MDG_0000000030,UZB,Europe,EUR,2000,39.0,39 [33-49],33.0,49.0
tb_smear_detection,MDG_0000000030,SAU,Eastern Mediterranean,EMR,2008,86.0,86 [72-100],72.0,100.0
tb_smear_detection,MDG_0000000030,SYR,Eastern Mediterranean,EMR,2000,89.0,89 [74-100],74.0,100.0
tb_smear_detection,MDG_0000000030,BIH,Europe,EUR,2008,69.0,69 [58-77],58.0,77.0
tb_smear_detection,MDG_0000000030,RUS,Europe,EUR,2000,49.0,49 [41-62],41.0,62.0
tb_smear_detection,MDG_0000000030,SVK,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,NER,Africa,AFR,2000,33.0,33 [27-41],27.0,41.0
tb_smear_detection,MDG_0000000030,TON,Western Pacific,WPR,2008,91.0,91 [76-110],76.0,110.0
tb_smear_detection,MDG_0000000030,TUR,Europe,EUR,2000,36.0,36 [30-46],30.0,46.0
tb_smear_detection,MDG_0000000030,HRV,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,QAT,Eastern Mediterranean,EMR,2008,81.0,81 [68-100],68.0,100.0
tb_smear_detection,MDG_0000000030,PER,Americas,AMR,2000,84.0,84 [70-100],70.0,100.0
tb_smear_detection,MDG_0000000030,RWA,Africa,AFR,2000,31.0,31 [26-39],26.0,39.0
tb_smear_detection,MDG_0000000030,COG,Africa,AFR,2000,92.0,92 [77-110],77.0,110.0
tb_smear_detection,MDG_0000000030,MKD,Europe,EUR,2000,52.0,52 [43-65],43.0,65.0
tb_smear_detection,MDG_0000000030,NRU,Western Pacific,WPR,2008,340.0,340 [290-430],290.0,430.0
tb_smear_detection,MDG_0000000030,VUT,Western Pacific,WPR,2000,68.0,68 [57-84],57.0,84.0
tb_smear_detection,MDG_0000000030,KEN,Africa,AFR,2008,68.0,68 [57-85],57.0,85.0
tb_smear_detection,MDG_0000000030,COD,Africa,AFR,2008,66.0,66 [55-83],55.0,83.0
tb_smear_detection,MDG_0000000030,TZA,Africa,AFR,2008,70.0,70 [65-75],65.0,75.0
tb_smear_detection,MDG_0000000030,KAZ,Europe,EUR,2008,74.0,74 [62-87],62.0,87.0
tb_smear_detection,MDG_0000000030,ISR,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,COL,Americas,AMR,2008,79.0,79 [66-99],66.0,99.0
