indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
meningitis_epidemic_districts,MENING_3,NER,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,BEN,Africa,AFR,2007,,0,,
meningitis_epidemic_districts,MENING_3,NER,Africa,AFR,2008,,5,,
meningitis_epidemic_districts,MENING_3,TCD,Africa,AFR,2011,17.0,17,,
meningitis_epidemic_districts,MENING_3,COD,Africa,AFR,2006,,7,,
meningitis_epidemic_districts,MENING_3,NGA,Africa,AFR,2006,,21,,
meningitis_epidemic_districts,MENING_3,BFA,Africa,AFR,2013,1.0,1,,
meningitis_epidemic_districts,MENING_3,COD,Africa,AFR,2013,,Not applicable,,
meningitis_epidemic_districts,MENING_3,BEN,Africa,AFR,2010,0.0,0,,
meningitis_epidemic_districts,MENING_3,TCD,Africa,AFR,2005,,5,,
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,ETH,Africa,AFR,2009,,0,,
meningitis_epidemic_districts,MENING_3,BFA,Africa,AFR,2014,0.0,0,,
meningitis_epidemic_districts,MENING_3,SEN,Africa,AFR,2014,0.0,0,,
meningitis_epidemic_districts,MENING_3,NGA,Africa,AFR,2010,5.0,5,,
meningitis_epidemic_districts,MENING_3,GMB,Africa,AFR,2014,1.0,1,,
meningitis_epidemic_districts,MENING_3,ETH,Africa,AFR,2012,0.0,0,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2004,,1,,
meningitis_epidemic_districts,MENING_3,COD,Africa,AFR,2011,12.0,12,,
meningitis_epidemic_districts,MENING_3,TCD,Africa,AFR,2014,0.0,0,,
meningitis_epidemic_districts,MENING_3,GHA,Africa,AFR,2014,1.0,1,,
meningitis_epidemic_districts,MENING_3,CIV,Africa,AFR,2004,,1,,
meningitis_epidemic_districts,MENING_3,SEN,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,ETH,Africa,AFR,2011,0.0,0,,
meningitis_epidemic_districts,MENING_3,GHA,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2005,,0,,
meningitis_epidemic_districts,MENING_3,BFA,Africa,AFR,2005,,1,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2009,,0,,
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2011,0.0,0,,
meningitis_epidemic_districts,MENING_3,COD,Africa,AFR,2009,,7,,
meningitis_epidemic_districts,MENING_3,NER,Africa,AFR,2003,,9,,
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2004,,0,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2010,0.0,0,,
meningitis_epidemic_districts,MENING_3,GHA,Africa,AFR,2011,1.0,1,,
meningitis_epidemic_districts,MENING_3,CMR,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,CIV,Africa,AFR,2010,0.0,0,,
meningitis_epidemic_districts,MENING_3,BFA,Africa,AFR,2009,,3,,
meningitis_epidemic_districts,MENING_3,BEN,Africa,AFR,2014,1.0,1,,
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2010,0.0,0,,
