indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_treatment_success,MDG_0000000031,IDN,Western Pacific,WPR,2006,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,KIR,Western Pacific,WPR,2008,96.0,96,,
tb_smear_treatment_success,MDG_0000000031,SUR,Americas,AMR,2010,60.0,60,,
tb_smear_treatment_success,MDG_0000000031,BGD,South-East Asia,SEAR,2003,85.0,85,,
tb_smear_treatment_success,MDG_0000000031,PRK,South-East Asia,SEAR,1997,34.0,34,,
tb_smear_treatment_success,MDG_0000000031,PRY,Americas,AMR,2007,82.0,82,,
tb_smear_treatment_success,MDG_0000000031,DNK,Europe,EUR,2003,84.0,84,,
tb_smear_treatment_success,MDG_0000000031,MMR,South-East Asia,SEAR,2001,81.0,81,,
tb_smear_treatment_success,MDG_0000000031,NER,Africa,AFR,2002,58.0,58,,
tb_smear_treatment_success,MDG_0000000031,KHM,Western Pacific,WPR,1995,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,OMN,Eastern Mediterranean,EMR,2004,90.0,90,,
tb_smear_treatment_success,MDG_0000000031,QAT,Eastern Mediterranean,EMR,1997,79.0,79,,
tb_smear_treatment_success,MDG_0000000031,SGP,Western Pacific,WPR,2002,76.0,76,,
tb_smear_treatment_success,MDG_0000000031,DZA,Africa,AFR,1994,78.0,78,,
tb_smear_treatment_success,MDG_0000000031,CMR,Africa,AFR,2000,77.0,77,,
tb_smear_treatment_success,MDG_0000000031,ARG,Americas,AMR,2003,66.0,66,,
tb_smear_treatment_success,MDG_0000000031,SEAR,,,2008,88.0,88,,
tb_smear_treatment_success,MDG_0000000031,NAM,Africa,AFR,1996,66.0,66,,
tb_smear_treatment_success,MDG_0000000031,DJI,Eastern Mediterranean,EMR,2011,82.0,82,,
tb_smear_treatment_success,MDG_0000000031,DNK,Europe,EUR,2007,79.0,79,,
tb_smear_treatment_success,MDG_0000000031,ERI,Africa,AFR,2008,76.0,76,,
tb_smear_treatment_success,MDG_0000000031,KOR,Western Pacific,WPR,2006,81.0,81,,
tb_smear_treatment_success,MDG_0000000031,SWE,Europe,EUR,2010,85.0,85,,
tb_smear_treatment_success,MDG_0000000031,KGZ,Europe,EUR,1996,50.0,50,,
tb_smear_treatment_success,MDG_0000000031,EUR,,,1995,67.0,67,,
tb_smear_treatment_success,MDG_0000000031,DZA,Africa,AFR,2000,87.0,87,,
tb_smear_treatment_success,MDG_0000000031,BHS,Americas,AMR,2011,70.0,70,,
tb_smear_treatment_success,MDG_0000000031,ZWE,Africa,AFR,2004,54.0,54,,
tb_smear_treatment_success,MDG_0000000031,LAO,Western Pacific,WPR,1994,48.0,48,,
tb_smear_treatment_success,MDG_0000000031,QAT,Eastern Mediterranean,EMR,2005,83.0,83,,
tb_smear_treatment_success,MDG_0000000031,USA,Americas,AMR,2003,83.0,83,,
tb_smear_treatment_success,MDG_0000000031,THA,South-East Asia,SEAR,2011,85.0,85,,
tb_smear_treatment_success,MDG_0000000031,BEN,Africa,AFR,2005,87.0,87,,
tb_smear_treatment_success,MDG_0000000031,ARM,Europe,EUR,2007,70.0,70,,
tb_smear_treatment_success,MDG_0000000031,DZA,Africa,AFR,2009,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,ERI,Africa,AFR,2004,85.0,85,,
tb_smear_treatment_success,MDG_0000000031,MEX,Americas,AMR,2003,82.0,82,,
tb_smear_treatment_success,MDG_0000000031,CMR,Africa,AFR,1999,75.0,75,,
tb_smear_treatment_success,MDG_0000000031,ALB,Europe,EUR,2006,90.0,90,,
tb_smear_treatment_success,MDG_0000000031,SYC,Africa,AFR,1994,89.0,89,,
tb_smear_treatment_success,MDG_0000000031,GUY,Americas,AMR,2008,69.0,69,,
tb_smear_treatment_success,MDG_0000000031,ZWE,Africa,AFR,2009,78.0,78,,
tb_smear_treatment_success,MDG_0000000031,HND,Americas,AMR,2006,86.0,86,,
tb_smear_treatment_success,MDG_0000000031,CUB,Americas,AMR,1994,86.0,86,,
tb_smear_treatment_success,MDG_0000000031,ERI,Africa,AFR,2002,82.0,82,,
tb_smear_treatment_success,MDG_0000000031,PLW,Western Pacific,WPR,2006,60.0,60,,
tb_smear_treatment_success,MDG_0000000031,BFA,Africa,AFR,1998,59.0,59,,
tb_smear_treatment_success,MDG_0000000031,PRT,Europe,EUR,2001,78.0,78,,
tb_smear_treatment_success,MDG_0000000031,KGZ,Europe,EUR,1999,83.0,83,,
tb_smear_treatment_success,MDG_0000000031,BFA,Africa,AFR,2004,67.0,67,,
tb_smear_treatment_success,MDG_0000000031,LBN,Eastern Mediterranean,EMR,1996,73.0,73,,
tb_smear_treatment_success,MDG_0000000031,ARM,Europe,EUR,2000,87.0,87,,
tb_smear_treatment_success,MDG_0000000031,TUN,Eastern Mediterranean,EMR,1998,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,MDV,South-East Asia,SEAR,2003,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,MHL,Western Pacific,WPR,1998,83.0,83,,
tb_smear_treatment_success,MDG_0000000031,SYC,Africa,AFR,1999,91.0,91,,
tb_smear_treatment_success,MDG_0000000031,LVA,Europe,EUR,2000,72.0,72,,
tb_smear_treatment_success,MDG_0000000031,PER,Americas,AMR,2004,90.0,90,,
tb_smear_treatment_success,MDG_0000000031,MDA,Europe,EUR,2007,62.0,62,,
tb_smear_treatment_success,MDG_0000000031,SGP,Western Pacific,WPR,2007,81.0,81,,
tb_smear_treatment_success,MDG_0000000031,KGZ,Europe,EUR,1997,76.0,76,,
tb_smear_treatment_success,MDG_0000000031,LAO,Western Pacific,WPR,2009,93.0,93,,
tb_smear_treatment_success,MDG_0000000031,SWE,Europe,EUR,2008,87.0,87,,
tb_smear_treatment_success,MDG_0000000031,MMR,South-East Asia,SEAR,2008,85.0,85,,
tb_smear_treatment_success,MDG_0000000031,AND,Europe,EUR,2003,100.0,100,,
tb_smear_treatment_success,MDG_0000000031,LVA,Europe,EUR,2006,73.0,73,,
tb_smear_treatment_success,MDG_0000000031,WB_UMI,,,2011,87.0,87,,
tb_smear_treatment_success,MDG_0000000031,ROU,Europe,EUR,1996,41.0,41,,
tb_smear_treatment_success,MDG_0000000031,MKD,Europe,EUR,2003,84.0,84,,
tb_smear_treatment_success,MDG_0000000031,ERI,Africa,AFR,2006,90.0,90,,
tb_smear_treatment_success,MDG_0000000031,HND,Americas,AMR,2001,86.0,86,,
tb_smear_treatment_success,MDG_0000000031,KNA,Americas,AMR,1998,25.0,25,,
tb_smear_treatment_success,MDG_0000000031,TGO,Africa,AFR,2004,67.0,67,,
tb_smear_treatment_success,MDG_0000000031,BTN,South-East Asia,SEAR,2007,93.0,93,,
tb_smear_treatment_success,MDG_0000000031,COK,Western Pacific,WPR,1996,100.0,100,,
tb_smear_treatment_success,MDG_0000000031,HUN,Europe,EUR,2002,55.0,55,,
tb_smear_treatment_success,MDG_0000000031,GMB,Africa,AFR,2001,71.0,71,,
tb_smear_treatment_success,MDG_0000000031,ARE,Eastern Mediterranean,EMR,1998,93.0,93,,
tb_smear_treatment_success,MDG_0000000031,SGP,Western Pacific,WPR,2004,81.0,81,,
tb_smear_treatment_success,MDG_0000000031,SEAR,,,1995,33.0,33,,
tb_smear_treatment_success,MDG_0000000031,NIC,Americas,AMR,2002,82.0,82,,
tb_smear_treatment_success,MDG_0000000031,ARG,Americas,AMR,2011,52.0,52,,
tb_smear_treatment_success,MDG_0000000031,BRA,Americas,AMR,1997,27.0,27,,
tb_smear_treatment_success,MDG_0000000031,BOL,Americas,AMR,1998,62.0,62,,
