indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_incidence,MDG_0000000020,CMR,Africa,AFR,2015,214.0,214 [127-434],127.0,434.0
tb_incidence,MDG_0000000020,TGO,Africa,AFR,2018,51.0,51 [31-99],31.0,99.0
tb_incidence,MDG_0000000020,PAN,Americas,AMR,2021,43.0,43 [35-52],35.0,52.0
tb_incidence,MDG_0000000020,GMB,Africa,AFR,2002,190.0,190 [136-253],136.0,253.0
tb_incidence,MDG_0000000020,BEN,Africa,AFR,2023,42.0,42 [26-79],26.0,79.0
tb_incidence,MDG_0000000020,DNK,Europe,EUR,2006,8.5,8.5 [6.9-10],6.9,10.0
tb_incidence,MDG_0000000020,TKM,Europe,EUR,2023,41.0,41 [33-49],33.0,49.0
tb_incidence,MDG_0000000020,BOL,Americas,AMR,2022,99.0,99 [81-120],81.0,120.0
tb_incidence,MDG_0000000020,QAT,Eastern Mediterranean,EMR,2013,43.0,43 [35-52],35.0,52.0
tb_incidence,MDG_0000000020,JAM,Americas,AMR,2014,4.4,4.4 [3.6-5.3],3.6,5.3
tb_incidence,MDG_0000000020,COM,Africa,AFR,2019,37.0,37 [23-72],23.0,72.0
tb_incidence,MDG_0000000020,CUB,Americas,AMR,2018,7.6,7.6 [6.2-9.2],6.2,9.2
tb_incidence,MDG_0000000020,MLI,Africa,AFR,2022,53.0,53 [33-102],33.0,102.0
tb_incidence,MDG_0000000020,GNB,Africa,AFR,2017,198.0,198 [119-391],119.0,391.0
tb_incidence,MDG_0000000020,BTN,South-East Asia,SEAR,2019,226.0,226 [184-273],184.0,273.0
tb_incidence,MDG_0000000020,ARG,Americas,AMR,2002,45.0,45 [37-55],37.0,55.0
tb_incidence,MDG_0000000020,AFG,Eastern Mediterranean,EMR,2002,197.0,197 [83-1140],83.0,1140.0
tb_incidence,MDG_0000000020,ATG,Americas,AMR,2013,11.0,11 [9.2-14],9.2,14.0
tb_incidence,MDG_0000000020,HKG,,,2012,113.0,113 [92-137],92.0,137.0
tb_incidence,MDG_0000000020,FSM,Western Pacific,WPR,2011,317.0,317 [258-382],258.0,382.0
tb_incidence,MDG_0000000020,BWA,Africa,AFR,2000,976.0,976 [545-2230],545.0,2230.0
tb_incidence,MDG_0000000020,SVN,Europe,EUR,2007,15.0,15 [12-18],12.0,18.0
tb_incidence,MDG_0000000020,BLZ,Americas,AMR,2012,40.0,40 [32-48],32.0,48.0
tb_incidence,MDG_0000000020,JPN,Western Pacific,WPR,2014,19.0,19 [15-23],15.0,23.0
tb_incidence,MDG_0000000020,ERI,Africa,AFR,2018,132.0,132 [108-159],108.0,159.0
tb_incidence,MDG_0000000020,RWA,Africa,AFR,2021,63.0,63 [44-85],44.0,85.0
tb_incidence,MDG_0000000020,DNK,Europe,EUR,2000,16.0,16 [13-19],13.0,19.0
tb_incidence,MDG_0000000020,KWT,Eastern Mediterranean,EMR,2017,31.0,31 [25-37],25.0,37.0
tb_incidence,MDG_0000000020,HUN,Europe,EUR,2012,16.0,16 [13-19],13.0,19.0
tb_incidence,MDG_0000000020,BDI,Africa,AFR,2003,200.0,200 [109-484],109.0,484.0
tb_incidence,MDG_0000000020,LCA,Americas,AMR,2017,6.2,6.2 [5.1-7.5],5.1,7.5
tb_incidence,MDG_0000000020,GMB,Africa,AFR,2003,191.0,191 [138-253],138.0,253.0
tb_incidence,MDG_0000000020,LUX,Europe,EUR,2017,6.3,6.3 [5.2-7.6],5.2,7.6
tb_incidence,MDG_0000000020,THA,South-East Asia,SEAR,2009,188.0,188 [93-317],93.0,317.0
tb_incidence,MDG_0000000020,IRL,Europe,EUR,2009,12.0,12 [10-15],10.0,15.0
tb_incidence,MDG_0000000020,MCO,Europe,EUR,2001,0.0,0 [0-0],0.0,0.0
tb_incidence,MDG_0000000020,LTU,Europe,EUR,2024,31.0,31 [25-37],25.0,37.0
tb_incidence,MDG_0000000020,BOL,Americas,AMR,2021,96.0,96 [78-115],78.0,115.0
tb_incidence,MDG_0000000020,NIU,Western Pacific,WPR,2011,57.0,57 [46-69],46.0,69.0
tb_incidence,MDG_0000000020,COK,Western Pacific,WPR,2006,6.6,6.6 [5.3-7.9],5.3,7.9
tb_incidence,MDG_0000000020,STP,Africa,AFR,2000,254.0,254 [207-306],207.0,306.0
tb_incidence,MDG_0000000020,MAC,,,2000,247.0,247 [201-298],201.0,298.0
tb_incidence,MDG_0000000020,FJI,Western Pacific,WPR,2022,105.0,105 [86-127],86.0,127.0
tb_incidence,MDG_0000000020,MCO,Europe,EUR,2004,0.63,0.63 [0.51-0.76],0.51,0.76
tb_incidence,MDG_0000000020,GRD,Americas,AMR,2017,2.6,2.6 [2.1-3.1],2.1,3.1
tb_incidence,MDG_0000000020,LCA,Americas,AMR,2011,4.1,4.1 [3.3-4.9],3.3,4.9
tb_incidence,MDG_0000000020,TZA,Africa,AFR,2015,306.0,306 [111-599],111.0,599.0
tb_incidence,MDG_0000000020,SWZ,Africa,AFR,2021,334.0,334 [194-499],194.0,499.0
tb_incidence,MDG_0000000020,MDV,South-East Asia,SEAR,2013,48.0,48 [39-58],39.0,58.0
tb_incidence,MDG_0000000020,IRQ,Eastern Mediterranean,EMR,2017,29.0,29 [24-36],24.0,36.0
tb_incidence,MDG_0000000020,CHL,Americas,AMR,2010,19.0,19 [15-22],15.0,22.0
tb_incidence,MDG_0000000020,GHA,Africa,AFR,2010,183.0,183 [71-346],71.0,346.0
tb_incidence,MDG_0000000020,VCT,Americas,AMR,2013,2.8,2.8 [2.3-3.3],2.3,3.3
tb_incidence,MDG_0000000020,VNM,Western Pacific,WPR,2006,260.0,260 [116-460],116.0,460.0
tb_incidence,MDG_0000000020,MHL,Western Pacific,WPR,2002,270.0,270 [220-326],220.0,326.0
tb_incidence,MDG_0000000020,MRT,Africa,AFR,2018,94.0,94 [57-184],57.0,184.0
tb_incidence,MDG_0000000020,CYP,Europe,EUR,2017,5.2,5.2 [4.2-6.2],4.2,6.2
tb_incidence,MDG_0000000020,CHN,Western Pacific,WPR,2016,63.0,63 [51-76],51.0,76.0
tb_incidence,MDG_0000000020,GRD,Americas,AMR,2000,0.0,0 [0-0],0.0,0.0
tb_incidence,MDG_0000000020,CZE,Europe,EUR,2012,6.8,6.8 [5.6-8.2],5.6,8.2
tb_incidence,MDG_0000000020,MMR,South-East Asia,SEAR,2020,316.0,316 [210-448],210.0,448.0
tb_incidence,MDG_0000000020,NRU,Western Pacific,WPR,2022,161.0,161 [131-194],131.0,194.0
tb_incidence,MDG_0000000020,KWT,Eastern Mediterranean,EMR,2002,38.0,38 [31-46],31.0,46.0
tb_incidence,MDG_0000000020,COD,Africa,AFR,2008,521.0,521 [319-1000],319.0,1000.0
tb_incidence,MDG_0000000020,MCO,Europe,EUR,2016,5.4,5.4 [4.4-6.5],4.4,6.5
tb_incidence,MDG_0000000020,DZA,Africa,AFR,2018,74.0,74 [60-90],60.0,90.0
tb_incidence,MDG_0000000020,FRA,Europe,EUR,2024,7.8,7.8 [7.4-8.1],7.4,8.1
tb_incidence,MDG_0000000020,LVA,Europe,EUR,2007,103.0,103 [84-124],84.0,124.0
tb_incidence,MDG_0000000020,DOM,Americas,AMR,2001,124.0,124 [101-150],101.0,150.0
tb_incidence,MDG_0000000020,TUV,Western Pacific,WPR,2015,182.0,182 [148-220],148.0,220.0
tb_incidence,MDG_0000000020,BTN,South-East Asia,SEAR,2017,216.0,216 [176-261],176.0,261.0
tb_incidence,MDG_0000000020,CMR,Africa,AFR,2007,279.0,279 [161-600],161.0,600.0
tb_incidence,MDG_0000000020,SOM,Eastern Mediterranean,EMR,2005,323.0,323 [141-1740],141.0,1740.0
tb_incidence,MDG_0000000020,MAC,,,2012,117.0,117 [95-141],95.0,141.0
tb_incidence,MDG_0000000020,BGR,Europe,EUR,2002,80.0,80 [65-97],65.0,97.0
tb_incidence,MDG_0000000020,UZB,Europe,EUR,2012,87.0,87 [70-104],70.0,104.0
tb_incidence,MDG_0000000020,IDN,Western Pacific,WPR,2017,319.0,319 [290-349],290.0,349.0
tb_incidence,MDG_0000000020,GTM,Americas,AMR,2011,23.0,23 [19-28],19.0,28.0
tb_incidence,MDG_0000000020,LSO,Africa,AFR,2022,611.0,611 [361-903],361.0,903.0
tb_incidence,MDG_0000000020,TJK,Europe,EUR,2003,194.0,194 [158-234],158.0,234.0
tb_incidence,MDG_0000000020,KGZ,Europe,EUR,2019,136.0,136 [111-164],111.0,164.0
tb_incidence,MDG_0000000020,SYR,Eastern Mediterranean,EMR,2003,62.0,62 [51-75],51.0,75.0
tb_incidence,MDG_0000000020,MMR,South-East Asia,SEAR,2013,431.0,431 [218-715],218.0,715.0
tb_incidence,MDG_0000000020,NZL,Western Pacific,WPR,2006,10.0,10 [8.5-13],8.5,13.0
tb_incidence,MDG_0000000020,GRD,Americas,AMR,2012,0.89,0.89 [0.72-1.1],0.72,1.1
tb_incidence,MDG_0000000020,CAN,Americas,AMR,2003,6.9,6.9 [5.7-8.4],5.7,8.4
tb_incidence,MDG_0000000020,PRT,Europe,EUR,2017,19.0,19 [16-23],16.0,23.0
tb_incidence,MDG_0000000020,GEO,Europe,EUR,2011,165.0,165 [134-199],134.0,199.0
tb_incidence,MDG_0000000020,ETH,Africa,AFR,2014,211.0,211 [105-355],105.0,355.0
tb_incidence,MDG_0000000020,NGA,Africa,AFR,2007,219.0,219 [143-311],143.0,311.0
tb_incidence,MDG_0000000020,SGP,Western Pacific,WPR,2013,48.0,48 [39-58],39.0,58.0
tb_incidence,MDG_0000000020,BGD,South-East Asia,SEAR,2015,221.0,221 [161-291],161.0,291.0
